Milieux	Id_Sites	Année	Date	Taxonomie	Niveau taxonomique	Taxon	Stade de vie	Taxon_stdVie	Occurrence	Modalité "écrevisses"	Technique d'échantillonnage	Nb_sessions d'échantillonnage	Effort d'échantillonnage/session	Qualité de l'échantillonnage	Cadre du monitoring	Objectif du monitoring	Propriété des données
Mare	97	2015	09Avril-03Juillet	Coléoptère aquatique	Espèce	Hygrobia hermanni	Adulte	Hygrobiidae_Ad	1	Absence	Pipe	1	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Absence	Pipe	1	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Absence	Pipe	1	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Coléoptère aquatique	Espèce	Hygrobia hermanni	Larve	Hygrobiidae_L	1	Absence	Pipe	1	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Absence	Pipe	5	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Zygoptère	Larve	Zygoptère_L	1	Absence	Pipe	1	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Amphibien	Espèce	Rainette verte	Adulte	Rainette verte_Ad	1	Absence	Pipe	5	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Amphibien	Espèce	Rainette verte	Larve	Rainette verte_L	1	Absence	Pipe	5	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Pipe	1	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Absence	Pipe	5	6	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Absence	Piège à écrevisses	1	12	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	22-mai	Amphibien	Espèce	Grenouille verte	Adulte	Grenouille verte_Ad	1	Absence	Piège à écrevisses	1	12	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Absence	Piège à écrevisses	1	12	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	22-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Piège à écrevisses	1	12	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	97	2015	22-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	1	12	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Présence	Pipe	1	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Présence	Pipe	1	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	09Avril-03Juillet	Amphibien	Espèce	Salamandre tachetée	Larve	Salamandre tachetée_L	1	Présence	Pipe	5	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Présence	Pipe	1	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	09Avril-03Juillet	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Pipe	1	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Présence	Pipe	5	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Présence	Piège à écrevisses	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	22-mai	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Présence	Piège à écrevisses	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	22-mai	Amphibien	Espèce	Salamandre tachetée	Larve	Salamandre tachetée_L	1	Présence	Piège à écrevisses	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	22-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	99	2015	22-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Présence	Piège à écrevisses	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Hétéroptère	Famille	Corixidae		Corixidae	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Coléoptère aquatique	Espèce	Hygrobia hermanni	Adulte	Hygrobiidae_Ad	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Amphibien	Espèce	Salamandre tachetée	Larve	Salamandre tachetée_L	1	Absence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Coléoptère aquatique	Espèce	Hygrobia hermanni	Larve	Hygrobiidae_L	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Amphibien	Espèce	Triton marbré	Larve	Triton marbré_L	1	Absence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Absence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Zygoptère	Larve	Zygoptère_L	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Amphibien	Espèce	Rainette verte	Larve	Rainette verte_L	1	Absence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Amphibien	Espèce	Triton marbré	Larve	Triton marbré_L	1	Absence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Absence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Absence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	22-mai	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Absence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	22-mai	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Absence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	22-mai	Amphibien	Espèce	Rainette verte	adulte	Rainette verte_Ad	1	Absence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	22-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	22-mai	Amphibien	Espèce	Triton marbré	Adulte	Triton marbré_Ad	1	Absence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	100	2015	22-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Hétéroptère	Famille	Corixidae		Corixidae	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Coléoptère aquatique	Espèce	Hygrobia hermanni	Adulte	Hygrobiidae_Ad	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Coléoptère aquatique	Espèce	Hygrobia hermanni	Larve	Hygrobiidae_L	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Amphibien	Espèce	Triton marbré	Larve	Triton marbré_L	1	Présence	Pipe	5	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Présence	Pipe	5	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Zygoptère	Larve	Zygoptère_L	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Présence	Pipe	1	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Amphibien	Espèce	Rainette verte	Larve	Rainette verte_L	1	Présence	Pipe	5	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Présence	Pipe	5	10	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Coléoptère aquatique	Famille	Hydrophilidae		Hydrophilidae	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Coléoptère aquatique	Espèce	Hygrobia hermanni	Larve	Hygrobiidae_L	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Odonate	Sous-Ordre	Zygoptère	Larve	Zygoptère_L	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Amphibien	Espèce	Triton marbré	Adulte	Triton marbré_Ad	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	101	2015	22-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Présence	Piège à écrevisses	1	20	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Hétéroptère	Famille	Corixidae		Corixidae	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Amphibien	Espèce	Grenouille agile	Adulte	Grenouille agile_Ad	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Hétéroptère	Famille	Gerridae		Gerridae	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Amphibien	Espèce	Salamandre tachetée	Larve	Salamandre tachetée_L	1	Présence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Présence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Odonate	Sous-Ordre	Zygoptère	Larve	Zygoptère_L	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Pipe	1	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	09Avril-03Juillet	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Présence	Pipe	5	4	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Présence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	22-mai	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	22-mai	Odonate	Sous-Ordre	Anisoptère	Larve	Anisoptère_L	1	Présence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	22-mai	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Présence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	104	2015	22-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	1	8	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	112	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Adulte	Dytiscidae_Ad	1	Présence	Pipe	1	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	112	2015	09Avril-03Juillet	Hétéroptère	Famille	Gerridae		Gerridae	1	Présence	Pipe	1	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
Mare	112	2015	09Avril-03Juillet	Coléoptère aquatique	Famille	Dytiscidae	Larve	Dytiscidae_L	1	Présence	Pipe	1	5	Assez exhaustif	Master2 Nadège BELOUARD	Succès de reproduction des amphibiens vs écrevisse	Nadège BELOUARD & JMarc PAILLISSON
